SOURCE_ID,ra,dec,parallax,pmra,pmdec,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,l,b,RA_ICRS,DE_ICRS,mass16,mass50,mass84,teff16,teff50,teff84,logg16,logg50,logg84,met16,met50,met84,dist05,dist16,dist50,dist84,dist95,AV05,AV16,AV50,AV84,AV95,fidelity,XGal,YGal,ZGal,RGal,FlagPhoto,FlagOut,BP_RPCorr,AG50,ABP50,ARP50,GMAG0,BP-RP0,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error
2750844948709543296,7.6205212093577215,9.990759191333453,2.1680873504572773,-11.11851505162224,-14.418327893301791,998.8468937057111,1.3189312,18.18862,185.9856783572051,8.606984,19.664843,1258.674719471139,7.6356792,16.998112,2.6667309,1.476223,1.1905079,114.43044238356964,-52.53473479602916,7.6205212094,9.9907591913,0.4,0.423117,0.451,3270.52,3301.7,3339.01,4.748028,4.817,4.843,-0.087644,0.144615,0.208752,0.402964,0.404394,0.43281,0.450601,0.507791,-0.074483,-0.059348,0.003198,0.160175,0.16443,1.0,-8.308885,0.239698,-0.343531,8.312342,GBPRPgrizy/JHKsW1W2,0,0.014971256,0.002579,0.003251,0.001925,10.004554,2.665405,0.0014336645468829064,0.050245343488159996,0.006586557492546438
2750845017429021056,7.6046365065189665,9.994542722501103,3.2491537702251994,58.505890339408396,11.33436570795384,919.9287377347798,1.4103526,18.27798,142.92940770359655,8.911785,19.950739,1207.686322784471,10.47722,17.04301,2.9077282,1.6727581,1.2349701,114.40578945435412,-52.52889230074318,7.6046365065,9.9945427225,0.292905,0.315664,0.340022,3126.95,3138.72,3154.53,4.889206,4.906936,4.944,0.101404,0.101404,0.208752,0.287256,0.290406,0.304196,0.323092,0.346957,-0.411307,-0.292525,-0.193051,-0.152685,-0.075178,1.0,-8.276466,0.168524,-0.241428,8.278182,GBPRPgrizy/JHKsW1W2,1101,0.0009188652,-0.155827,-0.196319,-0.11634,11.018041,2.987707,0.001664553788927897,0.0676966896840306,0.009419247705580258
2750845051788749440,7.517829459624441,9.943164868618068,0.10087117926488068,0.47253486485084517,-7.321468053366076,771.0401026533465,1.2879359,18.469675,243.3752007835596,8.134787,19.372852,753.4043850836346,12.24402,17.555325,1.8175278,0.90317726,0.9143505,114.25506198663604,-52.568244133139515,7.5178294596,9.9431648686,0.604822,0.7,0.700549,4163.12,4165.03,4227.27,4.629327,4.635238,4.670246,-0.219787,0.272218,0.292034,1.228048,1.257874,1.442205,1.447717,1.451037,0.308667,0.314289,0.337013,0.530463,0.592965,0.872559,-8.560104,0.799214,-1.145223,8.597333,GBPRPgrizy/JH,0,-0.017481685,0.276285,0.34563,0.203386,7.398255,1.675283,0.001813600330515717,0.03629060112739781,0.017644941509009485
2750845056084388608,7.511479116852132,9.941597089549473,0.5394885704490819,-3.347340492494201,-3.2772841054518627,1550.3967017270975,1.7104262,17.71126,776.6630164098273,11.611149,18.11296,1066.2959291010088,10.961817,17.178202,0.93475914,0.40170097,0.53305817,114.2445153666416,-52.56894411784793,7.5114791169,9.9415970896,0.650867,0.692614,0.879594,5231.18,5537.23,5692.97,4.384125,4.6146,4.649224,-0.906107,-0.826654,-0.169433,2.142245,2.150144,2.328321,3.481879,3.539457,-0.134139,-0.127706,0.095666,0.2741,0.279856,0.782715,-8.781113,1.290353,-1.848885,8.875413,GBPRPgrizy/JW1W2,0,-0.022256136,0.082125,0.100471,0.058399,5.79392,0.892687,0.0011978041885466974,0.01623180762028819,0.01116166819316942
2750845056084388736,7.519191818495431,9.943472637281777,0.7493884005215216,12.168549769210017,-3.051505929773858,1121.9268951315507,1.3683387,18.062456,320.0568728774707,9.499563,19.075474,1194.9564215636965,14.290839,17.054516,2.020958,1.0130177,1.0079403,114.25731812681703,-52.568122129971954,7.5191918185,9.9434726373,0.6,0.607208,0.613819,3824.55,3908.06,3919.75,4.64041,4.649783,4.658389,-0.02621,0.069898,0.084285,0.824664,0.899182,0.910734,0.923983,1.084833,0.147891,0.316937,0.331932,0.352105,0.473106,1.0,-8.427422,0.504686,-0.723193,8.44252,GBPRPgrizy/JHKs,1,0.012553096,0.270098,0.339114,0.199983,7.9954,1.881827,0.0013241993554749141,0.032225584226748205,0.012984642143147786
2750845227883108864,7.543642253562845,9.97323391939547,0.3573344221849546,-0.06486196806233335,-15.025840073196624,5259.923871313971,2.9717023,16.384918,3001.8455273277555,11.672823,16.645071,3299.897487062037,12.459311,15.951644,0.6934271,0.26015282,0.43327427,114.30321271536843,-52.54191043460231,7.5436422536,9.9732339194,0.797255,0.805877,0.850323,6042.22,6054.08,6250.8,4.217071,4.406798,4.421198,-1.251689,-0.783528,-0.607416,2.095132,2.12391,2.23394,2.789661,3.270597,-0.032355,-0.029244,0.046444,0.184898,0.294555,1.0,-8.759169,1.238237,-1.773298,8.846257,GBPRPgrizy/JHKsW1W2,0,0.006393075,0.040483,0.04917,0.028457,4.599077,0.672715,0.000613409033337773,0.004221938262857188,0.004099377202939658
2750845330962294912,7.485447513323138,9.965931223729164,0.22429975536126287,4.029111724548609,-3.906432289173181,3290.899549421766,2.0233376,16.894081,1709.6720409847878,10.92574,17.25626,2256.979871926305,11.931992,16.364077,0.8921833,0.3621788,0.5300045,114.2082145637476,-52.54133203191414,7.4854475133,9.9659312237,0.765959,0.867154,0.931959,5652.82,5813.42,5885.64,4.00837,4.331993,4.500155,-0.877512,-0.361608,-0.173054,1.901942,2.058866,2.662794,3.793872,4.531714,0.077351,0.20835,0.243349,0.290833,0.391861,0.999512,-8.864075,1.477067,-2.113705,8.986298,GBPRPgrizy/JHW1W2,0,-0.0019234419,0.209468,0.25598,0.148577,4.557925,0.784781,0.0006675411560325517,0.006938448696683439,0.005739969333054876
2750845361026400896,7.507591183486834,9.974860226147754,0.7115779590041051,7.424062507823667,-2.989083976844897,1456.3641380961326,1.6440231,17.779192,441.7826264835471,6.7654877,18.725521,1434.248936043917,8.633404,16.856335,1.8691864,0.9463291,0.9228573,114.24574228100806,-52.53546959459159,7.5075911835,9.9748602262,0.65,0.65,0.65,4066.64,4073.95,4085.43,4.645417,4.647586,4.649313,-0.028239,0.085449,0.093216,0.987926,0.989356,0.993349,0.99598,1.06143,0.135835,0.167782,0.187106,0.198971,0.211232,0.993164,-8.448126,0.550928,-0.788451,8.46607,GBPRPgrizy/JHKsW1W2,1001,-0.028968453,0.153675,0.192044,0.113027,7.640007,1.79017,0.0012256380886306476,0.016627034353087555,0.006535545410971737
2750845704623790080,7.56838777046478,10.0020862972545,1.753998403721064,41.45826227288222,-17.13396451578748,1439.0857908436194,1.5638711,17.79215,343.3937483624572,8.93531,18.999062,1604.6033618658153,9.854931,16.734476,2.2645855,1.2069111,1.0576744,114.34931747238743,-52.516618448134636,7.5683877705,10.0020862973,0.476741,0.489,0.489,3506.81,3531.83,3531.83,4.751854,4.756,4.756,0.001444,0.001444,0.001444,0.53656,0.536606,0.536905,0.546082,0.550891,-0.101659,-0.041916,-0.040492,-0.019821,-0.008006,1.0,-8.334707,0.297661,-0.42605,8.340021,GBPRPgrizy/JHKsW1W2,101,-0.018645644,-0.032941,-0.041348,-0.024429,9.175604,2.281504,0.0011798820701143815,0.02825150431234744,0.006668224374683057
2750845704623790976,7.562045962488294,10.004921785155542,0.10776448605209683,1.7099804174332636,-2.2501998725794183,842.8827084587697,1.3767096,18.37295,371.2867004376126,11.446021,18.914268,678.6926688881588,7.0853205,17.668713,1.2455559,0.5413189,0.704237,114.33977744990528,-52.51296612760938,7.5620459625,10.0049217852,0.617139,0.789883,0.831351,4908.02,5059.49,5333.35,2.264705,4.550574,4.690174,-1.668243,-0.239348,-0.143678,1.892393,1.933857,2.808863,37.439724,43.93208,0.158124,0.354141,0.452678,0.709621,0.709621,0.937012,-8.904533,1.557485,-2.228808,9.039717,GBPRPgrizy/JW1W2,10,0.0043627024,0.379328,0.46962,0.274468,5.750969,1.050404,0.0017733706242878229,0.0334710601601187,0.01133471645147655
