solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url
1635721458409799680,Gaia DR2 3326718733604116736,3326718733604116736,31666420,2015.5,100.49283782084296,0.3408929534488305,9.6472327199197,0.3398861621328342,0.855661288660914,0.3819898736817518,2.2400105,-1.388643817407083,0.683510721530375,2.030855097640975,0.6317155492664774,-0.10389935,-0.007360101,-0.19258228,0.30348313,-0.41354877,0.22367212,-0.329037,0.13509807,0.12982352,-0.16065042,133,8,133,0,0.3909489,133.67024,0.0,0.0,31,False,0.18342346,1.50132596107382,0.0905953017871457,0.033683687,15,11,0.6222436,0,15,False,133,362.8819691778323,1.3665515671483512,265.54575,19.288952,13,138.57994451521782,15.486163330187892,8.94863,19.997137,12,438.4468029215714,8.500296886899593,51.580173,18.157127,1.5901223,0,1.8400097,0.7081852,1.1318245,,,0,,,,NOT_AVAILABLE,203.2694199273224,2.302939216064865,100.63584340190152,-13.405481560192191,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326718733604116736,
1635721458409799680,Gaia DR2 3326738662251343872,3326738662251343872,67603651,2015.5,100.4190543770538,0.173252287901877,9.893756004390848,0.168365105331839,0.4599051199798584,0.1684325927337437,2.7304995,-0.047522730559741,0.3284495747660036,-0.0797630165959759,0.3118899947261604,-0.44109154,0.11438893,-0.33295313,0.4899684,-0.1709165,0.40959105,-0.51890564,0.28324607,0.08264496,-0.41234276,143,0,139,4,0.09187178,134.83908,0.0,0.0,31,False,0.7625233,1.41084726731248,0.0427865551861697,-0.1267113,16,10,0.36552206,0,16,False,140,1095.518240213768,2.8430292316213515,385.33484,18.089317,15,442.8556015298907,17.30116629981727,25.596865,18.735733,15,1099.0391735405303,17.686931073337895,62.13849,17.159388,1.407457,0,1.5763454,0.6464157,0.92992973,,,0,,,,NOT_AVAILABLE,203.0166578551632,2.350663246167169,100.54254814055716,-13.165030766574208,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326738662251343872,
1635721458409799680,Gaia DR2 3326707085653384320,3326707085653384320,688129932,2015.5,100.01686538561457,0.2224987010915294,9.66712155422737,0.225180222679367,0.473264930504442,0.2721887070126253,1.7387383,-1.2376470808287297,0.4255340639907632,0.2617369399776229,0.3517299211332571,-0.14457881,-0.14598063,-0.39385328,0.3087362,-0.3978284,0.106120154,-0.4953444,0.42751032,0.11340411,-0.119555146,159,9,157,2,0.9468396,168.39879,0.0,0.0,31,False,0.41914955,1.1420897333499478,0.0624266496130277,-0.110548854,18,10,0.3898692,0,18,False,158,611.9979484228932,2.1128000490237,289.66202,18.72149,14,125.6039030773562,11.024841517783132,11.392808,20.10388,15,917.8314559302754,11.507844570061032,79.75703,17.355013,1.7049655,0,2.748867,1.3823891,1.366478,,,0,,,,NOT_AVAILABLE,203.03731344701217,1.89456557922314,100.1532501788094,-13.419805547586927,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326707085653384320,
1635721458409799680,Gaia DR2 3326713717082832896,3326713717082832896,804874196,2015.5,100.15142896464174,0.133294139497483,9.716325798054369,0.1245490017198071,0.4804412883642635,0.1406859235255601,3.4149919,2.1258844961460253,0.2602263877132726,-0.0862106592319659,0.2268407812583861,-0.1473361,0.044693526,-0.3186856,0.2627451,-0.25436473,0.19480845,-0.3977718,0.2140024,0.077233404,-0.12455682,159,0,158,1,-1.5600423,126.7119,0.0,0.0,31,False,0.97798395,1.3907786937517572,0.0374774116567207,-0.07404099,19,11,0.24800232,0,19,False,157,1133.9392808216107,1.944490430155953,583.15497,18.051891,16,413.3352374031704,12.58705414740669,32.838123,18.810633,15,1392.600202745873,12.70502322634195,109.61021,16.902353,1.592621,0,1.9082794,0.7587414,1.149538,,,0,,,,NOT_AVAILABLE,203.05417556211324,2.035033515418342,100.2856288980674,-13.36123100457818,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326713717082832896,
1635721458409799680,Gaia DR2 3326705062722938624,3326705062722938624,1600515863,2015.5,100.002529170032,0.4626453350453237,9.587678331053386,0.457773547423739,-0.0561765028856108,0.4842764515563202,-0.1160009,1.1061094665532962,0.8982892197660706,-0.5927593046802719,0.8523501032380095,-0.29678386,-0.06582756,-0.34512413,0.41559055,-0.24628092,0.32511225,-0.433328,0.17166953,-0.098648585,-0.14038344,144,0,142,2,2.375976,179.41377,1.3991117269487408,2.0694097557798603,31,False,0.09820476,1.2893044400430131,0.1184853128732485,-0.08151284,16,10,0.8999182,0,16,False,141,280.05594559173807,1.6084377116961932,174.11674,19.570253,11,84.89950323678106,11.98107071274806,7.0861363,20.529125,11,400.0928191758204,7.62256572428427,52.487946,18.256517,1.7317694,0,2.2726078,0.95887184,1.313736,,,0,,,,NOT_AVAILABLE,203.1015390964122,1.8456732131357385,100.14456076900824,-13.500052599584889,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326705062722938624,
1635721458409799680,Gaia DR2 3326703649683580800,3326703649683580800,1127199479,2015.5,100.03966942115196,0.8339956339847155,9.597506746648842,0.7915479685621403,0.8365092989861584,0.848478196839788,0.98589367,0.4009585020657251,1.5996266604367049,-1.2046695677328647,1.5419298168236093,-0.3725861,0.03115951,-0.34976542,0.5015399,-0.08330688,0.42453566,-0.4277647,0.34516236,0.061412185,-0.3709279,132,0,131,1,2.5886514,170.90468,2.515547533716208,2.043786077536028,31,False,0.0334234,1.224775071930449,0.220279790081133,-0.22661212,15,9,1.7414037,0,16,False,131,146.6001465506606,1.427711458335287,102.681915,20.27303,13,65.6173151709304,9.88382352256452,6.6388593,20.808842,14,250.52833511778823,8.279822458903773,30.257694,18.764778,2.1565166,0,2.0440636,0.5358124,1.5082512,,,0,,,,NOT_AVAILABLE,203.1095451430305,1.882736161069397,100.18140632363746,-13.48764234190975,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326703649683580800,
1635721458409799680,Gaia DR2 3326736394510000512,3326736394510000512,233165003,2015.5,100.34874129323322,0.2886180850644879,9.80429485333667,0.2720075054741661,0.7632206705713243,0.3204377634210792,2.3818064,-0.4087759053026553,0.5531533460301687,-2.7730500636900555,0.5339980599487358,-0.26204386,0.20706393,-0.12237467,0.38969633,-0.32228172,0.24963872,-0.311216,0.24681315,0.22955523,-0.31188887,152,0,152,0,3.4626722,213.86746,0.9813888624438922,2.1273483244652915,31,False,0.21509263,1.2307042690841592,0.0752372640672374,-0.1351427,17,11,0.5675727,0,17,False,151,509.91793203485713,2.0374671493584247,250.27051,18.919615,11,175.69429041229986,9.882449783332255,17.778414,19.739494,10,742.5805599863556,8.437092413613454,88.0138,17.58506,1.8008287,0,2.1544342,0.81987953,1.3345547,,,0,,,,NOT_AVAILABLE,203.06470120038543,2.248202887907571,100.47834856145997,-13.25935093126954,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326736394510000512,
1635721458409799680,Gaia DR2 3326722478815641856,3326722478815641856,888548237,2015.5,100.46448892673406,0.1318153856629198,9.736015058454882,0.1225293646457329,0.8874360647806391,0.1463805800245675,6.0625257,-1.491984175000685,0.2410713948638798,-4.236589005082963,0.2023685538415343,-0.254848,0.19155622,-0.2854253,0.3022327,-0.29441205,0.1530368,-0.48423067,0.3533758,0.15913485,-0.17702778,115,0,114,1,11.679473,386.81818,0.6617020230266201,13.697140219318657,31,False,1.5371699,1.2548332399440625,0.0302531187895388,-0.044329695,14,11,0.2333261,0,14,False,120,5099.72070117358,15.806134962513209,322.64185,16.4195,13,1281.3245361292657,21.67484162686219,59.11575,17.582241,13,6125.477774011806,80.01276235040679,76.55626,15.29407,1.4523938,0,2.2881708,1.1627407,1.1254301,,,0,,,,NOT_AVAILABLE,203.17758941156663,2.3185614011224818,100.60041582820222,-13.31902283681285,100001.0,3514.0,3431.0,3856.1975,2.8477,2.6569,3.09,1.443,1.3524,1.548,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326722478815641856,
1635721458409799680,Gaia DR2 3326698495718225920,3326698495718225920,222137059,2015.5,100.4511862915784,0.231552254031028,9.663605827835282,0.2187877553986408,0.6896058008599232,0.2391100894679439,2.8840516,3.229097137571969,0.4688032771542323,-3.638962936250977,0.4232124380410442,0.013875677,-0.09477744,-0.20335332,0.2922633,-0.3036288,0.2614331,-0.31858826,0.12043596,0.10171587,-0.099601984,142,0,141,1,0.34161028,141.02803,0.0,0.0,31,False,0.35741892,1.429006792319606,0.0606319183698827,0.07219979,16,11,0.4359857,0,16,False,140,569.0023085956169,1.6571506229498498,343.36185,18.800581,14,176.12250674045077,14.060024266285469,12.526472,19.73685,15,692.3533934992281,13.780827506125734,50.240334,17.6611,1.5263135,0,2.0757504,0.93626976,1.1394806,,,0,,,,NOT_AVAILABLE,203.23609409253532,2.2738654251871577,100.59249877382872,-13.392205471606903,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326698495718225920,
1635721458409799680,Gaia DR2 3326736944264355072,3326736944264355072,1628924897,2015.5,100.39653243059708,0.4350623014478613,9.84667846049408,0.4100240709802897,0.2815970219589226,0.4703146465179103,0.59874177,-1.6713410138682605,0.8663084323247083,-1.0438645752001403,0.8344375483086238,-0.26334897,0.13296697,-0.16278489,0.3435418,-0.3105547,0.24517038,-0.33662656,0.20073001,0.21391676,-0.34167874,159,0,158,1,1.8888152,187.7112,0.9347083749587194,0.7502503234950876,31,False,0.08861198,1.1513169649076909,0.1118842609003792,-0.104331255,18,11,0.89295167,0,18,False,157,256.00155929367867,1.5017300813743777,170.47108,19.667759,13,136.80586386923304,16.793077944956767,8.146563,20.011126,14,361.7626237530544,15.512466229658736,23.320768,18.36586,1.9475213,0,1.6452656,0.34336662,1.301899,,,0,,,,NOT_AVAILABLE,203.04845783685323,2.309443575009779,100.52338931987164,-13.213617574053668,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326736944264355072,
